"time_period","Tajima_D","start_time_period","num_resampling","seq_continent","Hussin_name","start_time_period_formatted"
1,-2.23309066785573,2020-08-01,109,"North America","III","August 01"
1,-2.34948445040389,2020-08-01,110,"North America","III","August 01"
1,-2.4607950533918,2020-08-01,111,"North America","III","August 01"
1,-2.38705655933019,2020-08-01,112,"North America","III","August 01"
1,-2.49398294882947,2020-08-01,113,"North America","III","August 01"
1,-2.41303556887452,2020-08-01,114,"North America","III","August 01"
1,-2.41359468202583,2020-08-01,115,"North America","III","August 01"
1,-2.35786889171919,2020-08-01,116,"North America","III","August 01"
1,-2.20230965494173,2020-08-01,117,"North America","III","August 01"
1,-2.19359648077889,2020-08-01,118,"North America","III","August 01"
1,-2.1966938807951,2020-08-01,119,"North America","III","August 01"
1,-2.45627037796979,2020-08-01,120,"North America","III","August 01"
1,-2.33398134906354,2020-08-01,121,"North America","III","August 01"
1,-2.52602188139767,2020-08-01,122,"North America","III","August 01"
1,-2.34389458921193,2020-08-01,123,"North America","III","August 01"
1,-2.34684217891839,2020-08-01,124,"North America","III","August 01"
1,-2.32825436420632,2020-08-01,125,"North America","III","August 01"
1,-2.45301693649831,2020-08-01,126,"North America","III","August 01"
1,-2.48795558990232,2020-08-01,127,"North America","III","August 01"
1,-2.51290534464212,2020-08-01,128,"North America","III","August 01"
1,-2.44698151606169,2020-08-01,129,"North America","III","August 01"
1,-2.11634748216779,2020-08-01,130,"North America","III","August 01"
1,-2.30805563718134,2020-08-01,131,"North America","III","August 01"
1,-2.30406102293486,2020-08-01,132,"North America","III","August 01"
1,-2.50062339981439,2020-08-01,133,"North America","III","August 01"
1,-2.4130773962006,2020-08-01,134,"North America","III","August 01"
1,-2.50923454878712,2020-08-01,135,"North America","III","August 01"
1,-2.22153081768498,2020-08-01,136,"North America","III","August 01"
1,-2.54874002286124,2020-08-01,137,"North America","III","August 01"
1,-2.40342984658813,2020-08-01,138,"North America","III","August 01"
1,-2.25710407482077,2020-08-01,139,"North America","III","August 01"
1,-2.46495763794991,2020-08-01,140,"North America","III","August 01"
1,-2.15571949289096,2020-08-01,141,"North America","III","August 01"
1,-2.47182038940748,2020-08-01,142,"North America","III","August 01"
1,-2.3535223848717,2020-08-01,143,"North America","III","August 01"
1,-2.40774346589933,2020-08-01,144,"North America","III","August 01"
1,-2.30400972110423,2020-08-01,145,"North America","III","August 01"
1,-2.53706140052884,2020-08-01,146,"North America","III","August 01"
1,-2.35546682160876,2020-08-01,147,"North America","III","August 01"
1,-2.4936984468932,2020-08-01,148,"North America","III","August 01"
1,-2.43650239345082,2020-08-01,149,"North America","III","August 01"
1,-2.3932343647226,2020-08-01,150,"North America","III","August 01"
1,-2.41868108898327,2020-08-01,151,"North America","III","August 01"
1,-2.33000766441891,2020-08-01,152,"North America","III","August 01"
1,-2.48111558533916,2020-08-01,153,"North America","III","August 01"
1,-2.360909862693,2020-08-01,154,"North America","III","August 01"
1,-2.45829670088051,2020-08-01,155,"North America","III","August 01"
1,-2.50441987530503,2020-08-01,156,"North America","III","August 01"
1,-2.23193811041507,2020-08-01,157,"North America","III","August 01"
1,-2.35401513548884,2020-08-01,158,"North America","III","August 01"
1,-2.40863141829291,2020-08-01,159,"North America","III","August 01"
